has_null,gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match
0,female,26.0,22.0,Other,European/Caucasian-American,1.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03,6.0,15.0,10.0,5.0,0.0,1
0,female,26.0,22.0,Other,Asian/PacificIslander/Asian-American,1.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,10.0,6.0,6.0,6.0,0.68,6.0,15.0,8.0,5.0,0.0,1
0,female,26.0,23.0,Other,European/Caucasian-American,1.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,8.0,8.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,-0.26,6.0,15.0,7.0,5.0,0.0,1
0,female,26.0,24.0,Other,Latino/HispanicAmerican,1.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,9.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,8.0,8.0,5.0,5.0,-0.01,6.0,15.0,5.0,5.0,0.0,1
0,female,26.0,25.0,Other,European/Caucasian-American,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,0.42,6.0,15.0,6.0,5.0,0.0,1
0,female,26.0,30.0,Other,European/Caucasian-American,1.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,8.0,6.0,7.0,8.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,0.21,6.0,15.0,7.0,5.0,0.0,1
0,female,26.0,27.0,Other,European/Caucasian-American,1.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,7.0,7.0,7.0,7.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,7.0,8.0,7.0,9.0,6.0,0.1,6.0,15.0,7.0,5.0,0.0,0
0,female,26.0,28.0,Other,European/Caucasian-American,1.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,6.0,6.0,6.0,7.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,5.0,5.0,6.0,5.0,5.0,-0.35,6.0,15.0,7.0,6.0,0.0,1
0,female,26.0,24.0,Other,European/Caucasian-American,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,-0.23,6.0,15.0,8.0,5.0,0.0,0
1,female,26.0,27.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,7.0,8.0,6.0,5.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,6.0,6.0,,0.3,7.0,10.0,6.0,3.0,0.0,0
1,female,26.0,22.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,60.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,40.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,,0.65,7.0,10.0,1.0,1.0,1.0,0
1,female,26.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,4.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,10.0,6.0,,-0.15,7.0,10.0,7.0,6.0,0.0,1
1,female,26.0,23.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,9.0,8.0,8.0,15.0,15.0,15.0,40.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,,0.17,7.0,10.0,10.0,1.0,1.0,0
1,female,26.0,24.0,European/Caucasian-American,Latino/HispanicAmerican,4.0,4.0,30.0,10.0,20.0,10.0,10.0,20.0,6.0,9.0,9.0,7.0,8.0,,15.0,15.0,15.0,40.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,,0.24,7.0,10.0,6.0,1.0,0.0,0
1,female,26.0,25.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,,8.0,7.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,6.0,4.0,6.0,,0.15,7.0,10.0,6.0,1.0,0.0,0
1,female,26.0,30.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,4.0,3.0,4.0,4.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,8.0,6.0,9.0,,0.41,7.0,10.0,7.0,1.0,0.0,0
1,female,26.0,27.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,6.0,6.0,6.0,6.0,5.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,6.0,6.0,4.0,5.0,,0.07,7.0,10.0,5.0,5.0,0.0,0
1,female,26.0,28.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,50.0,0.0,25.0,10.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,6.0,15.0,15.0,15.0,40.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,0.49,7.0,10.0,9.0,9.0,0.0,1
1,female,26.0,24.0,European/Caucasian-American,European/Caucasian-American,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,15.0,40.0,10.0,5.0,9.0,9.0,8.0,10.0,8.0,8.0,0.08,7.0,10.0,9.0,10.0,0.0,0
0,male,27.0,21.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,9.0,7.0,7.0,6.0,5.0,35.0,20.0,20.0,20.0,0.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,0.14,7.0,3.0,7.0,4.0,0.0,0
0,male,27.0,24.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,7.0,8.0,4.0,6.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,7.0,6.0,9.0,7.0,4.0,0.29,7.0,3.0,7.0,2.0,0.0,0
0,male,27.0,25.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,10.0,7.0,8.0,9.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,6.0,5.0,8.0,4.0,-0.24,7.0,3.0,5.0,2.0,1.0,0
0,male,27.0,23.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,10.0,8.0,5.0,8.0,7.0,35.0,20.0,20.0,20.0,0.0,5.0,6.0,7.0,8.0,7.0,7.0,5.0,-0.18,7.0,3.0,6.0,3.0,0.0,0
0,male,27.0,21.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,8.0,8.0,2.0,2.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,6.0,8.0,8.0,8.0,7.0,6.0,-0.43,7.0,3.0,6.0,5.0,0.0,0
0,male,27.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,6.0,9.0,7.0,6.0,7.0,6.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,9.0,8.0,9.0,8.0,4.0,0.33,7.0,3.0,7.0,4.0,0.0,0
0,male,27.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,8.0,5.0,7.0,4.0,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,0.19,7.0,3.0,7.0,4.0,0.0,0
0,male,27.0,25.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,7.0,4.0,7.0,5.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,7.0,6.0,6.0,6.0,5.0,-0.03,7.0,3.0,7.0,4.0,0.0,0
0,male,27.0,26.0,European/Caucasian-American,Other,7.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,10.0,9.0,8.0,7.0,6.0,35.0,20.0,20.0,20.0,0.0,5.0,6.0,8.0,7.0,8.0,7.0,5.0,0.19,7.0,3.0,6.0,4.0,0.0,0
1,male,27.0,26.0,European/Caucasian-American,European/Caucasian-American,7.0,3.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,6.0,6.0,,35.0,20.0,20.0,20.0,0.0,5.0,7.0,8.0,7.0,8.0,6.0,5.0,0.3,7.0,3.0,6.0,3.0,0.0,0
0,male,22.0,21.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,8.0,7.0,8.0,5.0,6.0,60.0,0.0,0.0,40.0,0.0,0.0,7.0,8.0,10.0,7.0,7.0,5.0,0.54,7.0,20.0,8.0,4.0,0.0,0
0,male,22.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,8.0,5.0,6.0,6.0,9.0,6.0,60.0,0.0,0.0,40.0,0.0,0.0,7.0,6.0,10.0,6.0,6.0,5.0,0.18,7.0,20.0,8.0,4.0,0.0,0
0,male,22.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,8.0,9.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,7.0,10.0,6.0,6.0,5.0,-0.14,7.0,20.0,7.0,3.0,0.0,0
0,male,22.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,8.0,10.0,7.0,8.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,5.0,10.0,6.0,6.0,5.0,-0.18,7.0,20.0,6.0,3.0,1.0,0
0,male,22.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,8.0,6.0,6.0,5.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,7.0,10.0,7.0,6.0,5.0,0.0,7.0,20.0,7.0,4.0,1.0,0
0,male,22.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,6.0,9.0,9.0,6.0,8.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,6.0,8.0,10.0,6.0,7.0,6.0,0.37,7.0,20.0,7.0,4.0,0.0,0
0,male,22.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,8.0,4.0,9.0,4.0,60.0,0.0,0.0,40.0,0.0,0.0,7.0,9.0,10.0,6.0,6.0,5.0,0.21,7.0,20.0,8.0,4.0,1.0,0
0,male,22.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,9.09,18.18,27.27,18.18,18.18,9.09,8.0,7.0,7.0,9.0,6.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,6.0,5.0,-0.11,7.0,20.0,9.0,4.0,0.0,1
0,male,22.0,26.0,European/Caucasian-American,Other,1.0,1.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,6.0,5.0,0.03,7.0,20.0,8.0,4.0,0.0,1
1,male,22.0,26.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,15.0,15.0,15.0,40.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,,60.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,7.0,20.0,1.0,1.0,0.0,0
1,male,22.0,21.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,5.0,15.0,20.0,20.0,15.0,15.0,15.0,5.0,8.0,9.0,8.0,5.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16,3.0,4.0,10.0,10.0,1.0,1
1,male,22.0,24.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,8.0,9.0,6.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1,3.0,4.0,10.0,10.0,0.0,0
1,male,22.0,25.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,9.0,7.0,9.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,3.0,4.0,10.0,10.0,0.0,0
1,male,22.0,23.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,7.0,8.0,8.0,6.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,3.0,4.0,10.0,10.0,,0
1,male,22.0,21.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,20.0,5.0,25.0,25.0,10.0,15.0,4.0,6.0,8.0,8.0,6.0,5.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.17,3.0,4.0,10.0,10.0,1.0,0
1,male,22.0,23.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,5.0,10.0,25.0,20.0,25.0,5.0,15.0,4.0,7.0,9.0,4.0,3.0,2.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.51,3.0,4.0,10.0,10.0,1.0,0
1,male,22.0,22.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,5.0,15.0,15.0,25.0,20.0,15.0,10.0,3.0,6.0,8.0,7.0,8.0,8.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52,3.0,4.0,10.0,10.0,,0
1,male,22.0,25.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,8.0,6.0,7.0,7.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.42,3.0,4.0,10.0,10.0,0.0,1
1,male,22.0,26.0,Asian/PacificIslander/Asian-American,Other,3.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,10.0,6.0,6.0,6.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,0.68,3.0,4.0,10.0,10.0,0.0,1
1,male,22.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,5.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,10.0,10.0,10.0,6.0,,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.15,3.0,4.0,10.0,10.0,0.0,1
1,male,23.0,21.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,8.0,7.0,6.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,9.0,8.0,9.0,8.0,0.61,8.0,15.0,7.0,7.0,0.0,1
1,male,23.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,9.0,7.0,6.0,5.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.21,8.0,15.0,9.0,7.0,0.0,1
1,male,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,7.0,9.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,9.0,8.0,8.0,8.0,8.0,-0.04,8.0,15.0,7.0,7.0,0.0,0
1,male,23.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,7.0,10.0,7.0,10.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,7.0,7.0,9.0,9.0,9.0,-0.18,8.0,15.0,8.0,10.0,1.0,1
1,male,23.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,8.0,5.0,5.0,7.0,7.0,9.0,30.0,5.0,15.0,40.0,5.0,5.0,6.0,8.0,6.0,8.0,10.0,10.0,0.08,8.0,15.0,7.0,7.0,1.0,1
1,male,23.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,8.0,6.0,7.0,8.0,2.0,8.0,30.0,5.0,15.0,40.0,5.0,5.0,6.0,8.0,8.0,7.0,9.0,8.0,0.12,8.0,15.0,7.0,7.0,0.0,1
1,male,23.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,15.0,25.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,7.0,6.0,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,9.0,8.0,9.0,9.0,-0.46,8.0,15.0,8.0,7.0,1.0,1
1,male,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,9.09,18.18,27.27,18.18,18.18,9.09,8.0,6.0,5.0,6.0,6.0,5.0,30.0,5.0,15.0,40.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,-0.4,8.0,15.0,8.0,7.0,0.0,1
1,male,23.0,26.0,European/Caucasian-American,Other,1.0,1.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,8.0,8.0,7.0,-0.26,8.0,15.0,7.0,7.0,0.0,1
1,male,23.0,26.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,15.0,15.0,15.0,40.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,9.0,8.0,8.0,0.17,8.0,15.0,7.0,7.0,1.0,0
1,male,24.0,21.0,Latino/HispanicAmerican,Asian/PacificIslander/Asian-American,3.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,5.0,6.0,7.0,7.0,6.0,6.0,30.0,10.0,20.0,10.0,10.0,20.0,8.0,7.0,9.0,6.0,9.0,7.0,0.21,5.0,9.0,8.0,6.0,0.0,1
1,male,24.0,24.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,6.0,8.0,7.0,9.0,7.0,8.0,30.0,10.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,7.0,8.0,0.32,5.0,9.0,10.0,1.0,1.0,0
1,male,24.0,25.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,10.0,10.0,20.0,6.0,10.0,8.0,6.0,,,-0.14,5.0,9.0,6.0,1.0,0.0,0
1,male,24.0,23.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,9.0,8.0,9.0,8.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,8.0,8.0,9.0,8.0,8.0,9.0,0.21,5.0,9.0,9.0,7.0,0.0,0
1,male,24.0,21.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,7.0,7.0,5.0,4.0,8.0,30.0,10.0,20.0,10.0,10.0,20.0,5.0,9.0,9.0,7.0,9.0,5.0,-0.16,5.0,9.0,5.0,7.0,0.0,0
1,male,24.0,23.0,Latino/HispanicAmerican,Asian/PacificIslander/Asian-American,3.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,5.0,4.0,8.0,8.0,4.0,2.0,30.0,10.0,20.0,10.0,10.0,20.0,9.0,7.0,9.0,7.0,9.0,6.0,0.35,5.0,9.0,9.0,2.0,1.0,0
1,male,24.0,22.0,Latino/HispanicAmerican,Asian/PacificIslander/Asian-American,3.0,1.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,7.0,7.0,4.0,8.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,8.0,7.0,9.0,6.0,9.0,5.0,-0.27,5.0,9.0,8.0,4.0,0.0,0
1,male,24.0,25.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,30.0,10.0,20.0,10.0,10.0,20.0,9.0,9.0,8.0,9.0,,7.0,-0.23,5.0,9.0,9.0,7.0,0.0,1
1,male,24.0,26.0,Latino/HispanicAmerican,Other,3.0,1.0,20.0,10.0,20.0,30.0,10.0,10.0,5.0,10.0,8.0,8.0,5.0,5.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,9.0,7.0,7.0,-0.01,5.0,9.0,7.0,8.0,0.0,1
1,male,24.0,26.0,Latino/HispanicAmerican,European/Caucasian-American,3.0,1.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,,30.0,10.0,20.0,10.0,10.0,20.0,6.0,9.0,9.0,7.0,8.0,,0.24,5.0,9.0,6.0,6.0,0.0,0
0,male,25.0,21.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,4.0,6.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,0.25,7.0,10.0,7.0,6.0,0.0,0
0,male,25.0,24.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,8.0,7.0,8.0,3.0,6.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,7.0,8.0,7.0,5.0,7.0,7.0,0.73,7.0,10.0,7.0,5.0,0.0,0
0,male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,10.0,10.0,7.0,9.0,9.0,50.0,0.0,30.0,10.0,0.0,10.0,7.0,6.0,6.0,6.0,6.0,6.0,-0.3,7.0,10.0,6.0,7.0,0.0,0
0,male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,4.0,8.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,7.0,7.0,8.0,7.0,0.37,7.0,10.0,6.0,6.0,0.0,0
0,male,25.0,21.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,6.0,7.0,5.0,7.0,8.0,50.0,0.0,30.0,10.0,0.0,10.0,5.0,8.0,7.0,7.0,7.0,7.0,0.06,7.0,10.0,6.0,7.0,0.0,0
0,male,25.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,3.0,7.0,6.0,1.0,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,8.0,7.0,0.19,7.0,10.0,6.0,6.0,0.0,0
0,male,25.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,2.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,7.0,4.0,5.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,8.0,8.0,8.0,6.0,6.0,6.0,0.59,7.0,10.0,7.0,7.0,0.0,0
0,male,25.0,25.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,50.0,0.0,30.0,10.0,0.0,10.0,8.0,7.0,7.0,7.0,8.0,7.0,0.28,7.0,10.0,7.0,6.0,0.0,1
0,male,25.0,26.0,European/Caucasian-American,Other,9.0,2.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,0.42,7.0,10.0,6.0,5.0,0.0,1
1,male,25.0,26.0,European/Caucasian-American,European/Caucasian-American,9.0,2.0,15.0,15.0,15.0,40.0,10.0,5.0,5.0,10.0,6.0,4.0,6.0,,50.0,0.0,30.0,10.0,0.0,10.0,,8.0,7.0,7.0,7.0,7.0,0.15,7.0,10.0,6.0,6.0,0.0,0
0,male,30.0,21.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,7.0,4.0,6.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,3.0,6.0,7.0,5.0,8.0,7.0,0.34,4.0,2.0,2.0,1.0,0.0,0
0,male,30.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,5.0,9.0,6.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,5.0,3.0,4.0,3.0,5.0,3.0,0.6,4.0,2.0,4.0,3.0,0.0,0
0,male,30.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,9.0,10.0,7.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,6.0,3.0,5.0,4.0,5.0,4.0,-0.26,4.0,2.0,2.0,2.0,0.0,0
0,male,30.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,7.0,10.0,5.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,6.0,3.0,5.0,6.0,5.0,0.35,4.0,2.0,6.0,4.0,0.0,0
0,male,30.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,6.0,8.0,5.0,5.0,6.0,35.0,15.0,25.0,10.0,5.0,10.0,2.0,3.0,4.0,4.0,5.0,3.0,-0.05,4.0,2.0,3.0,3.0,0.0,0
